x,uShooting,uFiniteDifference,uExact,shootingMinusExact,finiteDifferenceMinusExact,shootingMinusFiniteDifference
-0.703125,-0.20209055891137,-0.202095484001836,-0.202090558957905,4.65343319433487e-11,-4.92504393154181e-06,4.92509046587375e-06
-0.6875,-0.211431118854139,-0.211436316549761,-0.211431118904056,4.99171537438059e-11,-5.19764570450221e-06,5.19769562165595e-06
-0.671875,-0.220619495466486,-0.220624965428506,-0.220619495519853,5.33669775037993e-11,-5.46990865327168e-06,5.46996202024919e-06
-0.65625,-0.22965242203458,-0.229658163648279,-0.229652422091459,5.68787794641423e-11,-5.74155682012134e-06,5.7416136989008e-06
-0.640625,-0.238526639229888,-0.238532651599638,-0.238526639290335,6.0446647687229e-11,-6.01230930294405e-06,6.01236974959174e-06
-0.625,-0.247238898479277,-0.247245180424047,-0.247238898543342,6.4064892280058e-11,-6.28188070475599e-06,6.28194476964827e-06
-0.609375,-0.255785965389025,-0.255792515438358,-0.255785965456753,6.7727323749267e-11,-6.54998160515285e-06,6.5500493324766e-06
-0.59375,-0.264164623217081,-0.26417143960756,-0.264164623288509,7.14277526014939e-11,-6.81631905047331e-06,6.81639047822591e-06
-0.578125,-0.272371676387693,-0.272378757059916,-0.272371676462853,7.51592121872591e-11,-7.08059706316932e-06,7.08067222238151e-06
-0.5625,-0.280403954042302,-0.280411296638384,-0.280403954121218,7.89152077018684e-11,-7.34251716644208e-06,7.34259608164978e-06
-0.546875,-0.288258313620393,-0.288265915482009,-0.288258313703081,8.26886337179644e-11,-7.60177892766833e-06,7.60186161630205e-06
-0.53125,-0.295931644463794,-0.295939502630781,-0.295931644550267,8.64726068527943e-11,-7.85808051378956e-06,7.85816698639641e-06
-0.515625,-0.303420871437765,-0.303428982647287,-0.303420871528025,9.02595775897908e-11,-8.11111926268815e-06,8.11120952226574e-06
-0.5,-0.310722958562007,-0.310731319248313,-0.310722958656049,9.40422184569911e-11,-8.36059226400065e-06,8.36068630621911e-06
-0.484375,-0.317834912644645,-0.31784351893941,-0.317834912742459,9.78132019824329e-11,-8.60619695131071e-06,8.60629476451269e-06
-0.46875,-0.324753786912059,-0.324762634645327,-0.324753787013623,1.01564645582641e-10,-8.84763170400094e-06,8.84773326864652e-06
-0.453125,-0.331476684627358,-0.331485769329101,-0.331476684732647,1.052890552522e-10,-9.08459645443394e-06,9.08470174348919e-06
-0.4375,-0.338000762690213,-0.338010079592493,-0.338000762799191,1.08978492896483e-10,-9.31679330218316e-06,9.31690228067605e-06
-0.421875,-0.344323235210673,-0.344332779250429,-0.344323235323298,1.12625575532377e-10,-9.54392713070629e-06,9.54403975628182e-06
-0.40625,-0.350441377049571,-0.35045114287202,-0.350441377165793,1.16222420576406e-10,-9.76570622729378e-06,9.76582244971436e-06
-0.390625,-0.356352527318085,-0.356362509280748,-0.356352527437846,1.19761145445096e-10,-9.98184290212922e-06,9.98196266327467e-06
-0.375,-0.362054092829032,-0.362064285006372,-0.362054092952267,1.23234256133031e-10,-1.01920541058509e-05,1.0192177340107e-05
-0.359375,-0.367543551492473,-0.367553947681151,-0.367543551619107,1.26633925567887e-10,-1.03960620442822e-05,1.03961886782078e-05
-0.34375,-0.37281845564827,-0.37282904937301,-0.372818455778223,1.29952881788853e-10,-1.05935947866675e-05,1.05937247395493e-05
-0.328125,-0.377876435328294,-0.377887219848345,-0.377876435461477,1.33183575279361e-10,-1.0784386867968e-05,1.07845200515433e-05
-0.3125,-0.382715201441052,-0.382726169757252,-0.382715201577371,1.36318789589751e-10,-1.09681798812766e-05,1.09683162000662e-05
-0.296875,-0.387332548871647,-0.387343693734058,-0.387332549010999,1.39351308270363e-10,-1.11447230591866e-05,1.11448624104948e-05
-0.28125,-0.39172635949007,-0.391737673406188,-0.391726359632345,1.42274414471899e-10,-1.1313773843058e-05,1.13139161174725e-05
-0.265625,-0.395894605061019,-0.395906080304537,-0.3958946052061,1.45080947255849e-10,-1.14750984374634e-05,1.14752435184107e-05
-0.25,-0.399835350048581,-0.399846978668694,-0.399835350196346,1.4776491141788e-10,-1.16284723476467e-05,1.16286201125582e-05
-0.234375,-0.403546754309342,-0.403558528140562,-0.403546754459662,1.5031986766445e-10,-1.17736809003843e-05,1.1773831220252e-05
-0.21875,-0.407027075667658,-0.407038986340141,-0.407027075820398,1.52739709768923e-10,-1.19105197438074e-05,1.19106724835172e-05
-0.203125,-0.410274672367116,-0.410286711317461,-0.410274672522134,1.55018775593874e-10,-1.20387953263523e-05,1.20389503451279e-05
-0.1875,-0.413288005392424,-0.413300163874928,-0.413288005549575,1.57151791579935e-10,-1.21583253525626e-05,1.21584825043541e-05
-0.171875,-0.416065640656264,-0.416077909754613,-0.416065640815398,1.59133595190042e-10,-1.226893921491e-05,1.22690983485052e-05
-0.15625,-0.418606251045934,-0.418618621685293,-0.418606251206894,1.60959578998643e-10,-1.23704783993039e-05,1.23706393588829e-05
-0.140625,-0.420908618324908,-0.420921081284397,-0.420908618487533,1.62625135580186e-10,-1.24627968638436e-05,1.24629594889791e-05
-0.125,-0.422971634884782,-0.422984180810297,-0.422971635048908,1.64126379154084e-10,-1.25457613884827e-05,1.25459255148619e-05
-0.109375,-0.4247943053434,-0.424806924760756,-0.42479430550886,1.65459757006658e-10,-1.2619251895496e-05,1.2619417355253e-05
-0.09375,-0.426375747985328,-0.426388431313689,-0.42637574815195,1.66621993979987e-10,-1.26831617389134e-05,1.26833283609074e-05
-0.078125,-0.427715196041185,-0.427727933606758,-0.427715196208795,1.67610147983055e-10,-1.27373979627032e-05,1.27375655728512e-05
-0.0625,-0.428811998802763,-0.428824780852711,-0.428811998971185,1.68422054080963e-10,-1.27818815256475e-05,1.27820499477016e-05
-0.046875,-0.429665622571208,-0.429678439287758,-0.429665622740264,1.69055547338814e-10,-1.28165474938546e-05,1.2816716549402e-05
-0.03125,-0.430275651435979,-0.430288492950687,-0.430275651605489,1.69509128955525e-10,-1.28413451981335e-05,1.28415147072625e-05
-0.015625,-0.430641787882678,-0.430654644290817,-0.430641788052459,1.69781688708071e-10,-1.28562383577835e-05,1.28564081394722e-05
0,-0.430763853228275,-0.430776714603317,-0.430763853398148,1.69872671484939e-10,-1.2861205168857e-05,1.28613750415285e-05
0.015625,-0.430641787882678,-0.430654644290817,-0.430641788052459,1.69781688708071e-10,-1.28562383575614e-05,1.28564081392502e-05
0.03125,-0.430275651435979,-0.430288492950686,-0.430275651605489,1.69509128955525e-10,-1.28413451977449e-05,1.28415147068739e-05
0.046875,-0.429665622571208,-0.429678439287757,-0.429665622740264,1.69055547338814e-10,-1.2816547493355e-05,1.28167165489024e-05
0.0625,-0.428811998802763,-0.42882478085271,-0.428811998971185,1.68422054080963e-10,-1.27818815249814e-05,1.27820499470355e-05
0.078125,-0.427715196041185,-0.427727933606757,-0.427715196208795,1.67610147983055e-10,-1.27373979619261e-05,1.27375655720741e-05
0.09375,-0.426375747985328,-0.426388431313688,-0.42637574815195,1.66621993979987e-10,-1.26831617380807e-05,1.26833283600747e-05
0.109375,-0.4247943053434,-0.424806924760755,-0.42479430550886,1.65459757006658e-10,-1.26192518946078e-05,1.26194173543648e-05
0.125,-0.422971634884782,-0.422984180810296,-0.422971635048908,1.64126379154084e-10,-1.2545761387539e-05,1.25459255139182e-05
0.140625,-0.420908618324908,-0.420921081284396,-0.420908618487533,1.62625135580186e-10,-1.24627968628443e-05,1.24629594879799e-05
0.15625,-0.418606251045934,-0.418618621685292,-0.418606251206894,1.60959578998643e-10,-1.23704783983047e-05,1.23706393578837e-05
0.171875,-0.416065640656264,-0.416077909754612,-0.416065640815398,1.59133761723496e-10,-1.22689392139663e-05,1.2269098347728e-05
0.1875,-0.413288005392423,-0.413300163874927,-0.413288005549575,1.57151958113388e-10,-1.21583253517299e-05,1.2158482503688e-05
0.203125,-0.410274672367116,-0.41028671131746,-0.410274672522134,1.55018942127327e-10,-1.20387953255752e-05,1.20389503445173e-05
0.21875,-0.407027075667658,-0.407038986340141,-0.407027075820398,1.52739820791226e-10,-1.19105197430858e-05,1.19106724829066e-05
0.234375,-0.403546754309342,-0.403558528140562,-0.403546754459662,1.50319978686753e-10,-1.17736808996072e-05,1.17738312195859e-05
0.25,-0.399835350048581,-0.399846978668693,-0.399835350196346,1.47765022440183e-10,-1.16284723468141e-05,1.16286201118365e-05
0.265625,-0.395894605061018,-0.395906080304536,-0.3958946052061,1.45081058278151e-10,-1.14750984366863e-05,1.14752435177445e-05
0.28125,-0.39172635949007,-0.391737673406187,-0.391726359632345,1.42274414471899e-10,-1.13137738423363e-05,1.13139161167508e-05
0.296875,-0.387332548871647,-0.387343693734057,-0.387332549010999,1.39351308270363e-10,-1.11447230585204e-05,1.11448624098287e-05
0.3125,-0.382715201441052,-0.382726169757252,-0.382715201577371,1.363187340786e-10,-1.09681798807215e-05,1.09683161994556e-05
0.328125,-0.377876435328294,-0.377887219848345,-0.377876435461477,1.33183464257058e-10,-1.07843868676349e-05,1.07845200510992e-05
0.34375,-0.37281845564827,-0.372829049373009,-0.372818455778223,1.29952826277702e-10,-1.059359478639e-05,1.05937247392163e-05
0.359375,-0.367543551492473,-0.367553947681151,-0.367543551619107,1.26633925567887e-10,-1.03960620441157e-05,1.03961886780413e-05
0.375,-0.362054092829033,-0.362064285006372,-0.362054092952267,1.23234089599578e-10,-1.01920541057399e-05,1.01921773398295e-05
0.390625,-0.356352527318085,-0.356362509280748,-0.356352527437846,1.19761089933945e-10,-9.98184290207371e-06,9.98196266316365e-06
0.40625,-0.350441377049571,-0.35045114287202,-0.350441377165793,1.16222254042952e-10,-9.76570622729378e-06,9.76582244954782e-06
0.421875,-0.344323235210673,-0.344332779250429,-0.344323235323298,1.12625575532377e-10,-9.54392713081731e-06,9.54403975639284e-06
0.4375,-0.338000762690213,-0.338010079592494,-0.338000762799191,1.08978381874181e-10,-9.3167933024052e-06,9.31690228078708e-06
0.453125,-0.331476684627358,-0.331485769329101,-0.331476684732647,1.05288999741049e-10,-9.08459645465598e-06,9.08470174365572e-06
0.46875,-0.324753786912059,-0.324762634645328,-0.324753787013623,1.01564534560339e-10,-8.84763170427849e-06,8.84773326881305e-06
0.484375,-0.317834912644645,-0.31784351893941,-0.317834912742459,9.78132019824329e-11,-8.60619695169929e-06,8.60629476490127e-06
0.5,-0.310722958562007,-0.310731319248314,-0.310722958656049,9.40421074346887e-11,-8.36059226450026e-06,8.36068630660769e-06
0.515625,-0.303420871437765,-0.303428982647288,-0.303420871528025,9.02595775897908e-11,-8.11111926329877e-06,8.11120952287636e-06
0.53125,-0.295931644463795,-0.295939502630782,-0.295931644550267,8.64723848081894e-11,-7.8580805145112e-06,7.85816698689601e-06
0.546875,-0.288258313620393,-0.28826591548201,-0.288258313703081,8.2688522695662e-11,-7.60177892844549e-06,7.60186161696819e-06
0.5625,-0.280403954042303,-0.280411296638385,-0.280403954121218,7.89149856572635e-11,-7.34251716727474e-06,7.3425960822604e-06
0.578125,-0.272371676387693,-0.272378757059917,-0.272371676462853,7.51591011649566e-11,-7.08059706400199e-06,7.08067222310316e-06
0.59375,-0.264164623217082,-0.26417143960756,-0.264164623288509,7.1427530556889e-11,-6.81631905136149e-06,6.81639047889204e-06
0.609375,-0.255785965389025,-0.255792515438359,-0.255785965456753,6.77272682381158e-11,-6.54998160604103e-06,6.55004933330927e-06
0.625,-0.247238898479277,-0.247245180424048,-0.247238898543342,6.40647535021799e-11,-6.28188070569968e-06,6.28194477045319e-06
0.640625,-0.238526639229888,-0.238532651599639,-0.238526639290335,6.0446647687229e-11,-6.01230930394325e-06,6.01236975059094e-06
0.65625,-0.229652422034581,-0.22965816364828,-0.229652422091459,5.68786129306886e-11,-5.7415568211483e-06,5.74161369976123e-06
0.671875,-0.220619495466486,-0.220624965428507,-0.220619495519853,5.33669775037993e-11,-5.46990865424313e-06,5.46996202122063e-06
0.6875,-0.211431118854139,-0.211436316549762,-0.211431118904056,4.99171814993815e-11,-5.1976457054459e-06,5.1976956226274e-06
0.703125,-0.20209055891137,-0.202095484001837,-0.202090558957905,4.65343319433487e-11,-4.92504393245774e-06,4.92509046678968e-06
0.71875,-0.192601086426501,-0.192605738843643,-0.192601086469725,4.32242019954288e-11,-4.65237391794604e-06,4.65241714214804e-06
0.734375,-0.182965973016001,-0.182970352956456,-0.182965973055991,3.9990677436208e-11,-4.37990046436854e-06,4.37994045504597e-06
0.75,-0.173188487947476,-0.173192595866522,-0.173188487984315,3.68389763139021e-11,-4.10788220758795e-06,4.10791904656427e-06
0.765625,-0.163271895036614,-0.163275731641645,-0.163271895070387,3.37729844090973e-11,-3.83657125732628e-06,3.83660503031069e-06
0.78125,-0.153219449622408,-0.153223015866065,-0.153219449653205,3.07970315915895e-11,-3.56621285996228e-06,3.56624365699387e-06
0.796875,-0.143034395624698,-0.143037692697697,-0.143034395652611,2.79138934189405e-11,-3.29704508564288e-06,3.2970729995363e-06
0.8125,-0.132719962687792,-0.13272299201146,-0.13271996271292,2.51278997609461e-11,-3.02929854012479e-06,3.02932366802455e-06
0.828125,-0.122279363413618,-0.122282126632162,-0.122279363436059,2.24409379967483e-11,-2.76319610305331e-06,2.76321854399131e-06
0.84375,-0.111715790687548,-0.111718289660093,-0.111715790707405,1.98566718623283e-11,-2.49895268812639e-06,2.49897254479825e-06
0.859375,-0.101032415099773,-0.101034651892182,-0.10103241511715,1.73767666922231e-11,-2.23677503229103e-06,2.23679240905772e-06
0.875,-0.0902323824647613,-0.0902343593412716,-0.0902323824797648,1.50035539547844e-11,-1.97686150679721e-06,1.97687651035117e-06
0.890625,-0.0793188114410646,-0.0793205308557584,-0.0793188114538034,1.27388100068515e-11,-1.71940195502207e-06,1.71941469383208e-06
0.90625,-0.0682947912534115,-0.0682962558415508,-0.0682947912639953,1.05837560937516e-11,-1.46457755555163e-06,1.46458813930772e-06
0.921875,-0.0571633795187534,-0.0571645920880005,-0.0571633795272928,8.53939141620685e-12,-1.21256070775844e-06,1.21256924714985e-06
0.9375,-0.0459276001776108,-0.0459285636991612,-0.0459276001842178,6.60704824184677e-12,-9.63514943407018e-07,9.6352155045526e-07
0.953125,-0.0345904415317959,-0.0345911591314445,-0.0345904415365825,4.7866155483689e-12,-7.17594861976423e-07,7.17599648591971e-07
0.96875,-0.0231548543892863,-0.0231553293384534,-0.023154854392365,3.07864844728556e-12,-4.74946088374617e-07,4.74949167023064e-07
0.984375,-0.0116237503167578,-0.0116239860234948,-0.011623750318241,1.48325796089921e-12,-2.35705253794072e-07,2.35706737052033e-07
1,0,0,0,0,0,0
