x,uNum,uExact
-1,0,0
-0.75,-0.174249791913488,-0.173188487984315
-0.5,-0.312888157281293,-0.310722958656049
-0.25,-0.402851473707135,-0.399835350196346
0,-0.434101473707135,-0.430763853398148
0.25,-0.402851473707135,-0.399835350196346
0.5,-0.312888157281293,-0.310722958656049
0.75,-0.174249791913488,-0.173188487984315
1,0,0
